input,fft(real),fft(imaginary),ifft(real),ifft(imaginary)
-0.027451,0.145189,0.0315184,-0.027451,2.31492e-009
-0.0431373,-0.124188,0.0419657,-0.0431373,2.35419e-009
-0.0509804,0.208392,0.151973,-0.0509804,2.37891e-009
-0.0666667,-0.0263498,-0.100758,-0.0666667,2.41335e-009
-0.0745098,0.159087,0.00583337,-0.0745098,2.42397e-009
-0.0823529,-0.324847,-0.16107,-0.0823529,2.47392e-009
-0.0980392,0.037769,0.540378,-0.0980392,2.47545e-009
-0.105882,0.455176,-0.0825129,-0.105882,2.46104e-009
-0.113725,-0.0541535,-0.204117,-0.113725,2.45553e-009
-0.121569,0.194904,0.122635,-0.121569,2.46758e-009
-0.137255,0.0512901,-0.561356,-0.137255,2.44941e-009
-0.145098,-0.483088,0.252087,-0.145098,2.37309e-009
-0.152941,0.402281,0.0118463,-0.152941,2.32412e-009
-0.160784,-0.256289,-0.153113,-0.160784,2.24091e-009
-0.160784,0.157433,0.0462702,-0.160784,2.18049e-009
-0.168627,-0.155972,-0.100889,-0.168627,2.13457e-009
-0.176471,0.129054,-0.0715028,-0.176471,2.06034e-009
-0.184314,-0.282309,-0.101729,-0.184314,1.94922e-009
-0.184314,0.0229958,0.0605829,-0.184314,1.81727e-009
-0.184314,-0.0870486,-0.00568313,-0.184314,1.74492e-009
-0.192157,-0.0692577,-0.0893787,-0.192157,1.6329e-009
-0.192157,-0.0300029,0.0938702,-0.192157,1.50548e-009
-0.192157,-0.203631,-0.200905,-0.192157,1.38146e-009
-0.192157,-0.0339845,0.286458,-0.192157,1.25296e-009
-0.192157,-0.148434,-0.239239,-0.192157,1.11698e-009
-0.192157,-0.186723,0.361293,-0.192157,9.95006e-010
-0.192157,0.151821,0.0497153,-0.192157,8.22681e-010
-0.184314,-0.111597,-0.103802,-0.184314,6.77021e-010
-0.184314,-0.115913,0.319518,-0.184314,5.23791e-010
-0.176471,0.176175,-0.100037,-0.176471,4.05603e-010
-0.176471,-0.126816,0.171073,-0.176471,2.41249e-010
-0.168627,0.0576706,-0.100756,-0.168627,5.8506e-011
-0.160784,-0.0310043,0.271867,-0.160784,-8.42197e-011
-0.152941,0.0901419,-0.253528,-0.152941,-2.36115e-010
-0.145098,-0.168072,0.317361,-0.145098,-3.92947e-010
-0.137255,0.224802,-0.146971,-0.137255,-5.26416e-010
-0.129412,-0.117343,0.115995,-0.129412,-6.69149e-010
-0.121569,0.0746551,-0.0827251,-0.121569,-8.12384e-010
-0.113725,0.029838,0.0558486,-0.113725,-9.82575e-010
-0.0980392,-0.164622,-0.134563,-0.0980392,-1.11748e-009
-0.0901961,0.139973,0.254148,-0.0901961,-1.23041e-009
-0.0823529,-0.0578669,-0.340485,-0.0823529,-1.3687e-009
-0.0666667,-0.216084,0.218377,-0.0666667,-1.49436e-009
-0.0588235,0.142771,0.0790652,-0.0588235,-1.6209e-009
-0.0431373,-0.0388888,-0.171323,-0.0431373,-1.73014e-009
-0.0352941,-0.193067,0.101634,-0.0352941,-1.82786e-009
-0.0196078,0.00733853,0.207989,-0.0196078,-1.9296e-009
-0.0117647,0.269971,-0.165498,-0.0117647,-2.01555e-009
0.00392157,-0.499085,-0.0287963,0.00392157,-2.08967e-009
0.0117647,0.262826,0.310567,0.0117647,-2.17386e-009
0.027451,-0.0238964,-0.100769,0.027451,-2.23281e-009
0.0352941,-0.0152654,-0.114338,0.0352941,-2.30258e-009
0.0509804,-0.148024,0.22198,0.0509804,-2.34133e-009
0.0588235,0.100884,-0.0540647,0.0588235,-2.3934e-009
0.0745098,0.0642085,-0.00012215,0.0745098,-2.42052e-009
0.0823529,-0.333173,-0.0916404,0.0823529,-2.43912e-009
0.0980392,0.206855,0.283768,0.0980392,-2.45524e-009
0.105882,-0.143931,-0.16919,0.105882,-2.42279e-009
0.113725,-0.00324369,0.0734652,0.113725,-2.40582e-009
0.121569,-0.112334,0.148102,0.121569,-2.40294e-009
0.129412,0.0699982,-0.0652381,0.129412,-2.39649e-009
0.145098,-0.0632866,0.166378,0.145098,-2.37452e-009
0.152941,0.0122678,-0.104628,0.152941,-2.26955e-009
0.152941,-0.0945809,0.0941408,0.152941,-2.22129e-009
0.160784,-0.0164517,0.144064,0.160784,-2.18334e-009
0.168627,0.0893874,-0.156981,0.168627,-2.11258e-009
0.176471,-0.248531,0.233159,0.176471,-2.00882e-009
0.176471,0.204535,-0.0740963,0.176471,-1.93918e-009
0.184314,-0.149091,0.113286,0.184314,-1.83272e-009
0.184314,0.0359273,-0.130082,0.184314,-1.74343e-009
0.192157,-0.229587,0.153721,0.192157,-1.62473e-009
0.192157,0.0853156,0.146191,0.192157,-1.49059e-009
0.192157,-0.0291085,-0.106869,0.192157,-1.36008e-009
0.192157,-0.131156,0.231216,0.192157,-1.22926e-009
0.192157,0.0963419,-0.0963032,0.192157,-1.08638e-009
0.192157,-0.151165,0.178323,0.192157,-9.33767e-010
0.184314,0.0275913,-0.125948,0.184314,-8.01365e-010
0.184314,-0.244131,0.257401,0.184314,-6.85265e-010
0.184314,0.159789,0.00347369,0.184314,-5.12861e-010
0.176471,-0.237742,0.0647143,0.176471,-3.5291e-010
0.168627,0.0201559,0.072837,0.168627,-2.18375e-010
0.168627,-0.289193,0.187308,0.168627,-7.97676e-011
0.160784,0.182977,0.151581,0.160784,9.79032e-011
0.152941,-0.344939,0.0793441,0.152941,2.34422e-010
0.145098,0.141407,0.261978,0.145098,3.95681e-010
0.137255,-0.349244,0.0339823,0.137255,5.28401e-010
0.129412,-0.0912293,0.469416,0.129412,6.7931e-010
0.121569,-0.20949,0.254092,0.121569,8.23449e-010
0.113725,-0.258042,0.888799,0.113725,9.85148e-010
0.0980392,0.55882,0.94048,0.0980392,1.12838e-009
0.0901961,0.836045,0.663275,0.0901961,1.23676e-009
0.0823529,1.2366,-0.0460842,0.0823529,1.38388e-009
0.0666667,0.705727,-0.465547,0.0666667,1.50345e-009
0.0588235,0.287686,-0.783206,0.0588235,1.62387e-009
0.0431373,-0.133794,-0.142588,0.0431373,1.73273e-009
0.0352941,0.0544613,-0.347634,0.0352941,1.83493e-009
0.0196078,-0.125285,0.173816,0.0196078,1.92948e-009
0.0117647,0.315232,-0.0828852,0.0117647,2.0096e-009
-0.00392157,0.116224,-0.148787,-0.00392157,2.09541e-009
-0.0117647,0.106597,-0.199876,-0.0117647,2.17529e-009
-0.027451,-0.0687529,-0.15318,-0.027451,2.24561e-009
-0.0352941,0.137618,-0.00577233,-0.0352941,2.30006e-009
-0.0509804,-0.114985,-0.303195,-0.0509804,2.34896e-009
-0.0588235,0.0383354,0.211298,-0.0588235,2.39219e-009
-0.0745098,0.0586195,-0.347681,-0.0745098,2.41242e-009
-0.0823529,-0.14215,0.141884,-0.0823529,2.41682e-009
-0.0901961,0.107697,-0.139475,-0.0901961,2.44823e-009
-0.105882,-0.116312,0.00966539,-0.105882,2.45775e-009
-0.113725,0.0711089,0.101444,-0.113725,2.41692e-009
-0.121569,0.212877,-0.227339,-0.121569,2.39724e-009
-0.129412,-0.379515,-0.0592636,-0.129412,2.38069e-009
-0.137255,0.256472,0.2008,-0.137255,2.3656e-009
-0.145098,-0.035253,-0.18459,-0.145098,2.3217e-009
-0.152941,0.0113982,-0.125839,-0.152941,2.28694e-009
-0.160784,-0.228376,0.203717,-0.160784,2.2191e-009
-0.168627,0.345882,-0.120547,-0.168627,2.14903e-009
-0.176471,-0.284027,-0.0598293,-0.176471,2.0376e-009
-0.176471,0.0366031,0.0612031,-0.176471,1.95636e-009
-0.184314,0.0406052,0.152264,-0.184314,1.85826e-009
-0.184314,0.147188,-0.159463,-0.184314,1.74496e-009
-0.184314,-0.129552,-0.050772,-0.184314,1.65573e-009
-0.192157,0.0136483,0.12804,-0.192157,1.54875e-009
-0.192157,0.0745531,-0.0714592,-0.192157,1.39161e-009
-0.192157,0.0875357,-0.0600842,-0.192157,1.26913e-009
-0.192157,-0.391082,-0.0280655,-0.192157,1.12138e-009
-0.192157,0.581574,0.35265,-0.192157,9.6455e-010
-0.184314,-0.401883,-0.653058,-0.184314,8.22302e-010
-0.184314,0.107394,0.612693,-0.184314,6.9162e-010
-0.176471,0.0391176,-0.319821,-0.176471,5.47189e-010
-0.176471,0.104113,0.0823243,-0.176471,4.13985e-010
-0.168627,-0.202308,-0.0746116,-0.168627,2.73894e-010
-0.168627,0.201608,0.111729,-0.168627,1.25587e-010
-0.160784,-0.0885953,-0.147,-0.160784,-5.7915e-011
-0.152941,-0.0263445,0.0721045,-0.152941,-2.07541e-010
-0.145098,-0.0300767,0.0445075,-0.145098,-3.46639e-010
-0.137255,0.177093,0.111963,-0.137255,-4.88005e-010
-0.129412,-0.0310193,-0.254952,-0.129412,-6.36664e-010
-0.121569,-0.0042292,0.214293,-0.121569,-7.81746e-010
-0.113725,0.0469409,-0.169633,-0.113725,-9.43244e-010
-0.0980392,0.0927018,0.03589,-0.0980392,-1.0886e-009
-0.0901961,-0.232011,-0.167147,-0.0901961,-1.20856e-009
-0.0823529,0.101939,0.261256,-0.0823529,-1.34107e-009
-0.0666667,0.0651689,-0.135395,-0.0666667,-1.47335e-009
-0.0588235,-0.0659615,-0.0591044,-0.0588235,-1.58462e-009
-0.0431373,-0.0322774,0.13946,-0.0431373,-1.69522e-009
-0.0352941,0.124899,-0.0329696,-0.0352941,-1.79573e-009
-0.0196078,-0.0112324,-0.155173,-0.0196078,-1.89279e-009
-0.0117647,-0.195892,0.201113,-0.0117647,-1.97948e-009
0.00392157,0.307593,-0.106999,0.00392157,-2.05049e-009
0.0117647,-0.242469,0.109804,0.0117647,-2.12858e-009
0.027451,0.333839,-0.185713,0.027451,-2.20484e-009
0.0352941,-0.385567,0.0555135,0.0352941,-2.25116e-009
0.0509804,0.29608,0.074614,0.0509804,-2.29467e-009
0.0588235,-0.0739156,-0.158907,0.0588235,-2.32345e-009
0.0666667,-0.128646,-0.0073999,0.0666667,-2.37925e-009
0.0823529,0.0522581,0.198977,0.0823529,-2.41012e-009
0.0901961,0.146915,-0.163833,0.0901961,-2.42255e-009
0.105882,-0.12169,-0.035013,0.105882,-2.4115e-009
0.113725,0.0175398,-0.032192,0.113725,-2.39124e-009
0.121569,-0.0785759,0.0217875,0.121569,-2.36711e-009
0.129412,0.0441583,-0.0823668,0.129412,-2.34311e-009
0.137255,-0.176519,-0.0282747,0.137255,-2.31031e-009
0.145098,-0.131644,0.0911356,0.145098,-2.27077e-009
0.152941,0.109521,0.179646,0.152941,-2.22311e-009
0.160784,-0.0479963,-0.216742,0.160784,-2.15989e-009
0.168627,-0.226095,0.189232,0.168627,-2.06504e-009
0.168627,0.110823,0.254727,0.168627,-1.98988e-009
0.176471,0.223168,-0.255359,0.176471,-1.91239e-009
0.176471,-0.467701,-0.00759261,0.176471,-1.82214e-009
0.184314,-0.0536645,0.180468,0.184314,-1.74228e-009
0.184314,-0.341304,0.413584,0.184314,-1.6119e-009
0.184314,0.271711,0.518582,0.184314,-1.51268e-009
0.192157,0.344503,0.423395,0.192157,-1.39366e-009
0.192157,0.680905,0.0885282,0.192157,-1.23316e-009
0.184314,0.606261,-0.33733,0.184314,-1.09564e-009
0.184314,-0.141111,-0.554232,0.184314,-9.89528e-010
0.184314,0.173022,0.150192,0.184314,-8.58711e-010
0.184314,-0.0207226,-0.550796,0.184314,-7.12935e-010
0.176471,-0.112491,0.104325,0.176471,-5.54922e-010
0.176471,-0.150436,-0.251748,0.176471,-4.12357e-010
0.168627,-0.0140246,0.326831,0.168627,-2.65367e-010
0.168627,0.190683,-0.270023,0.168627,-1.25022e-010
0.160784,-0.241879,-0.00916877,0.160784,6.23281e-011
0.152941,0.043975,0.118872,0.152941,2.13402e-010
0.145098,0.0535613,0.0384817,0.145098,3.59963e-010
0.137255,0.154276,-0.0770624,0.137255,4.9075e-010
0.129412,-0.16089,-0.0691962,0.129412,6.40399e-010
0.121569,0.166119,0.171588,0.121569,7.89208e-010
0.113725,0.067876,-0.243741,0.113725,9.62572e-010
0.0980392,-0.109014,0.108493,0.0980392,1.10294e-009
0.0901961,0.219038,-0.0983117,0.0901961,1.21405e-009
0.0823529,-0.189393,-0.0193406,0.0823529,1.3498e-009
0.0666667,0.294326,0.016725,0.0666667,1.47952e-009
0.0588235,-0.15853,-0.262188,0.0588235,1.59294e-009
0.0431373,-0.0884655,0.114795,0.0431373,1.69917e-009
0.0352941,0.184604,0.103155,0.0352941,1.79812e-009
0.0196078,0.0232187,-0.347135,0.0196078,1.8921e-009
0.0117647,-0.149847,0.138562,0.0117647,1.98064e-009
-0.00392157,0.0333604,-0.0878678,-0.00392157,2.05537e-009
-0.0117647,0.068413,0.0495795,-0.0117647,2.12519e-009
-0.027451,-0.102738,-0.151645,-0.027451,2.1799e-009
-0.0352941,-0.00328014,0.114079,-0.0352941,2.22729e-009
-0.0431373,0.0850922,0.0771279,-0.0431373,2.29306e-009
-0.0588235,0.178777,-0.286215,-0.0588235,2.34851e-009
-0.0666667,-0.342123,0.00633448,-0.0666667,2.38934e-009
-0.0823529,0.160691,0.214443,-0.0823529,2.41337e-009
-0.0901961,0.257691,-0.257935,-0.0901961,2.42031e-009
-0.0980392,-0.423368,-0.138753,-0.0980392,2.4363e-009
-0.113725,0.268856,0.277205,-0.113725,2.42906e-009
-0.121569,-0.0467954,-0.289476,-0.121569,2.40362e-009
-0.129412,-0.0061124,-0.0455433,-0.129412,2.3607e-009
-0.137255,-0.196863,0.101779,-0.137255,2.33886e-009
-0.145098,0.27948,-0.055489,-0.145098,2.2901e-009
-0.152941,-0.14617,-0.114596,-0.152941,2.23846e-009
-0.160784,-0.0616175,-0.0897601,-0.160784,2.1504e-009
-0.160784,0.0102109,0.222751,-0.160784,2.08948e-009
-0.168627,0.126508,-0.324673,-0.168627,2.04616e-009
-0.176471,-0.229464,0.0885527,-0.176471,1.94723e-009
-0.176471,0.0516947,-0.00873892,-0.176471,1.84424e-009
-0.184314,0.102901,0.0244527,-0.184314,1.73751e-009
-0.184314,-0.0824464,-0.312202,-0.184314,1.61036e-009
-0.184314,-0.248193,0.223237,-0.184314,1.51036e-009
-0.184314,0.272785,0.0271097,-0.184314,1.40174e-009
-0.184314,-0.0628038,-0.254407,-0.184314,1.28475e-009
-0.184314,-0.263904,0.0427782,-0.184314,1.17885e-009
-0.184314,0.211611,0.301769,-0.184314,1.0515e-009
-0.184314,0.155175,-0.488368,-0.184314,9.09181e-010
-0.184314,-0.401735,0.142603,-0.184314,7.34758e-010
-0.176471,0.231714,0.0945527,-0.176471,5.99708e-010
-0.176471,0.132763,-0.151733,-0.176471,4.51643e-010
-0.168627,-0.175788,-0.298168,-0.168627,2.86464e-010
-0.160784,-0.137091,0.165612,-0.160784,1.64493e-010
-0.160784,0.121567,-0.022091,-0.160784,1.67203e-011
-0.152941,0.0162018,-0.3078,-0.152941,-1.49556e-010
-0.145098,-0.367503,0.118935,-0.145098,-3.02005e-010
-0.137255,0.288438,0.00847583,-0.137255,-4.44278e-010
-0.129412,-0.0802368,-0.17835,-0.129412,-5.9598e-010
-0.121569,-0.142588,-0.24651,-0.121569,-7.39484e-010
-0.113725,-0.098124,0.232367,-0.113725,-9.114e-010
-0.0980392,0.0504197,-0.344918,-0.0980392,-1.04652e-009
-0.0901961,-0.152724,0.0602407,-0.0901961,-1.15847e-009
-0.0823529,-0.140754,-0.168859,-0.0823529,-1.30262e-009
-0.0666667,0.0956321,-0.00870956,-0.0666667,-1.4185e-009
-0.0588235,-0.318369,-0.233844,-0.0588235,-1.53923e-009
-0.0431373,0.0706465,-0.0348814,-0.0431373,-1.64159e-009
-0.0352941,-0.288095,-0.151765,-0.0352941,-1.71256e-009
-0.027451,-0.148334,-0.293418,-0.027451,-1.8237e-009
-0.0117647,-0.379704,0.426626,-0.0117647,-1.92672e-009
-0.00392157,0.515228,-0.52468,-0.00392157,-2.01767e-009
0.0117647,-0.768575,-0.350276,0.0117647,-2.09306e-009
0.0196078,-0.11347,0.149912,0.0196078,-2.15968e-009
0.0352941,0.428683,-0.634928,0.0352941,-2.2292e-009
0.0431373,-1.11297,-1.87723,0.0431373,-2.28278e-009
0.0588235,-2.89553,-0.439393,0.0588235,-2.32439e-009
0.0666667,-2.98804,2.21619,0.0666667,-2.35866e-009
0.0823529,0.0377604,3.49304,0.0823529,-2.3709e-009
0.0901961,1.74919,1.7692,0.0901961,-2.35782e-009
0.0980392,1.42541,-0.230283,0.0980392,-2.37676e-009
0.105882,-0.101444,0.0788683,0.105882,-2.39947e-009
0.121569,0.469083,0.540235,0.121569,-2.39906e-009
0.129412,0.666482,0.130473,0.129412,-2.3409e-009
0.137255,0.0804929,-0.402326,0.137255,-2.30595e-009
0.145098,-0.170093,0.562214,0.145098,-2.24115e-009
0.152941,0.63262,0.160442,0.152941,-2.18044e-009
0.152941,0.017239,-0.166268,0.152941,-2.11361e-009
0.160784,0.049434,0.361063,0.160784,-2.09384e-009
0.168627,0.423552,-0.0202345,0.168627,-2.01644e-009
0.176471,-0.211261,0.0300061,0.176471,-1.92501e-009
0.176471,0.427582,0.475079,0.176471,-1.79598e-009
0.176471,0.296742,-0.439803,0.176471,-1.72376e-009
0.184314,-0.363757,0.241354,0.184314,-1.62584e-009
0.184314,0.494932,0.339902,0.184314,-1.50533e-009
0.184314,0.165934,-0.302611,0.184314,-1.38914e-009
0.184314,-0.202204,0.178353,0.184314,-1.27038e-009
0.184314,0.430781,0.284192,0.184314,-1.16012e-009
0.184314,0.0192771,-0.298226,0.184314,-1.02386e-009
0.184314,0.143776,0.381593,0.184314,-8.64765e-010
0.176471,0.191697,-0.3119,0.176471,-7.28917e-010
0.176471,-0.0537324,0.227855,0.176471,-6.12176e-010
0.176471,0.178263,0.0397611,0.176471,-4.58146e-010
0.168627,0.284487,-0.131663,0.168627,-2.84857e-010
0.160784,-0.461882,0.022547,0.160784,-1.6387e-010
0.160784,0.585255,0.464353,0.160784,-1.32772e-011
0.152941,0.000685616,-0.405844,0.152941,1.5567e-010
0.145098,0.0811005,0.15538,0.145098,3.11738e-010
0.137255,-0.0631745,0.0680817,0.137255,4.49575e-010
0.129412,0.422723,0.114083,0.129412,6.02858e-010
0.121569,-0.0373507,-0.353248,0.121569,7.49235e-010
0.113725,-0.262649,0.22472,0.113725,9.14662e-010
0.0980392,0.472445,0.363279,0.0980392,1.04671e-009
0.0901961,0.167002,-0.638479,0.0901961,1.14159e-009
0.0823529,-0.591015,0.360696,0.0823529,1.29387e-009
0.0666667,0.729443,0.407763,0.0666667,1.4171e-009
0.0588235,-0.0391139,-0.738752,0.0588235,1.50112e-009
0.0509804,-0.401088,0.708097,0.0509804,1.64328e-009
0.0352941,0.8574,-0.122398,0.0352941,1.76024e-009
0.027451,-0.362511,-0.291754,0.027451,1.85677e-009
0.0117647,0.0426584,0.316593,0.0117647,1.94918e-009
0.00392157,0.452783,0.0186557,0.00392157,2.02504e-009
-0.0117647,-0.332524,-0.428093,-0.0117647,2.11908e-009
-0.0196078,0.182989,0.703883,-0.0196078,2.18068e-009
-0.0352941,0.265696,-0.534481,-0.0352941,2.23321e-009
-0.0431373,-0.209822,0.273225,-0.0431373,2.29411e-009
-0.0588235,0.239386,0.0786868,-0.0588235,2.33271e-009
-0.0666667,0.131662,-0.148523,-0.0666667,2.33854e-009
-0.0745098,-0.092436,0.231269,-0.0745098,2.38279e-009
-0.0901961,0.373313,-0.139112,-0.0901961,2.39561e-009
-0.0980392,-0.165011,0.0739761,-0.0980392,2.38445e-009
-0.105882,0.279819,0.0231616,-0.105882,2.39062e-009
-0.113725,0.00034999,-0.0600826,-0.113725,2.40952e-009
-0.129412,0.169056,0.129673,-0.129412,2.39226e-009
-0.137255,0.0801696,-0.344187,-0.137255,2.32011e-009
-0.145098,-0.155946,0.463661,-0.145098,2.2508e-009
-0.145098,0.612311,-0.417031,-0.145098,2.21767e-009
-0.152941,-0.626214,-0.020006,-0.152941,2.17547e-009
-0.160784,0.383211,0.379469,-0.160784,2.12835e-009
-0.168627,0.0899821,-0.374713,-0.168627,2.02512e-009
-0.168627,-0.306314,0.301627,-0.168627,1.9574e-009
-0.176471,0.458061,0.0551533,-0.176471,1.87373e-009
-0.176471,-0.214255,-0.021179,-0.176471,1.77795e-009
-0.184314,0.280692,0.198669,-0.184314,1.66918e-009
-0.184314,0.0527607,-0.100921,-0.184314,1.54126e-009
-0.184314,-0.0279402,0.190095,-0.184314,1.41587e-009
-0.184314,0.285625,0.0676658,-0.184314,1.30487e-009
-0.184314,0.0409794,0.142893,-0.184314,1.17322e-009
-0.184314,0.301982,-0.182624,-0.184314,1.0476e-009
-0.184314,-0.204755,0.374945,-0.184314,8.89162e-010
-0.176471,0.634862,-0.0901308,-0.176471,7.56037e-010
-0.176471,-0.1681,0.0129126,-0.176471,6.16319e-010
-0.168627,0.183672,0.0411182,-0.168627,4.80188e-010
-0.168627,0.00286353,0.397359,-0.168627,3.45662e-010
-0.160784,0.505484,0.280576,-0.160784,1.88482e-010
-0.152941,0.476691,0.0725253,-0.152941,5.75531e-011
-0.152941,0.379887,0.177708,-0.152941,-7.56709e-011
-0.145098,0.772013,0.245833,-0.145098,-2.46717e-010
-0.137255,1.38299,-0.0051142,-0.137255,-4.02678e-010
-0.129412,1.3036,-1.64953,-0.129412,-5.64736e-010
-0.121569,-0.51438,-1.58687,-0.121569,-7.2259e-010
-0.105882,-0.799976,-0.554886,-0.105882,-8.55552e-010
-0.0980392,-0.447734,-0.0317367,-0.0980392,-9.63014e-010
-0.0901961,-0.111692,0.111397,-0.0901961,-1.08112e-009
-0.0823529,0.291652,-0.432161,-0.0823529,-1.2271e-009
-0.0666667,-0.64084,-0.233605,-0.0666667,-1.36153e-009
-0.0588235,0.308335,0.135743,-0.0588235,-1.43657e-009
-0.0509804,-0.231092,-0.493684,-0.0509804,-1.57945e-009
-0.0352941,-0.116339,0.00870511,-0.0352941,-1.68901e-009
-0.027451,-0.155619,-0.180278,-0.027451,-1.80179e-009
-0.0117647,-0.0364542,-0.0223476,-0.0117647,-1.88291e-009
-0.00392157,-0.196342,-0.288129,-0.00392157,-1.97225e-009
0.0117647,-0.239351,0.30521,0.0117647,-2.049e-009
0.0196078,0.330943,-0.245418,0.0196078,-2.12835e-009
0.0352941,-0.477809,-0.184235,0.0352941,-2.17191e-009
0.0431373,-0.088455,0.350618,0.0431373,-2.21074e-009
0.0509804,0.525607,-0.0739931,0.0509804,-2.27811e-009
0.0666667,-0.669959,-0.694608,0.0666667,-2.31889e-009
0.0745098,-0.0512941,1.15564,0.0745098,-2.34484e-009
0.0901961,0.821868,-0.869744,0.0901961,-2.3441e-009
0.0980392,-1.09166,0.0288781,0.0980392,-2.32809e-009
0.105882,0.739671,0.5386,0.105882,-2.32206e-009
0.113725,-0.297828,-0.71273,0.113725,-2.31231e-009
0.121569,0.135667,0.514885,0.121569,-2.30405e-009
0.129412,-0.193951,-0.536058,0.129412,-2.27976e-009
0.137255,0.19392,0.537117,0.137255,-2.25441e-009
0.145098,-0.0638482,-0.587698,0.145098,-2.21939e-009
0.152941,-0.015025,0.313993,0.152941,-2.17481e-009
0.160784,-0.0658975,-0.207604,0.160784,-2.10165e-009
0.168627,0.129812,0.101577,0.168627,-2.00923e-009
0.168627,-0.0619745,-0.1815,0.168627,-1.92259e-009
0.176471,-0.0519857,0.032201,0.176471,-1.82112e-009
0.176471,0.080114,-0.035089,0.176471,-1.72932e-009
0.176471,-0.0707457,-0.0298547,0.176471,-1.64221e-009
0.184314,0.047029,-0.156291,0.184314,-1.53197e-009
0.184314,-0.100418,0.228495,0.184314,-1.39287e-009
0.184314,0.14369,-0.422863,0.184314,-1.28088e-009
0.184314,-0.25776,0.382898,0.184314,-1.13967e-009
0.184314,0.169326,-0.295849,0.184314,-9.93945e-010
0.176471,0.0813635,0.201092,0.176471,-8.71417e-010
0.176471,-0.324759,-0.3311,0.176471,-7.72e-010
0.176471,0.417767,0.40436,0.176471,-6.14538e-010
0.168627,-0.374336,-0.465107,0.168627,-4.69157e-010
0.168627,0.295115,0.263235,0.168627,-3.2954e-010
0.160784,-0.395823,-0.0835043,0.160784,-1.75471e-010
0.152941,0.50172,0.0816758,0.152941,-4.11402e-011
0.152941,-0.383049,-0.157341,0.152941,1.05757e-010
0.145098,0.2505,0.123955,0.145098,2.66061e-010
0.137255,-0.100774,-0.0852237,0.137255,4.18981e-010
0.129412,0.087397,0.0803449,0.129412,5.81341e-010
0.121569,0.0921628,-0.137435,0.121569,7.4298e-010
0.105882,-0.143641,0.00406887,0.105882,8.76082e-010
0.0980392,0.0982175,0.17262,0.0980392,9.77431e-010
0.0901961,0.334606,-0.199548,0.0901961,1.10907e-009
0.0823529,-0.393229,-0.161556,0.0823529,1.25099e-009
0.0666667,0.277148,0.250132,0.0666667,1.38451e-009
0.0588235,0.0337867,-0.159476,0.0588235,1.47218e-009
0.0509804,0.045207,-0.249157,0.0509804,1.60283e-009
0.0352941,-0.132767,0.243192,0.0352941,1.71107e-009
0.027451,0.1097,-0.280568,0.027451,1.82833e-009
0.0117647,0.15625,0.243134,0.0117647,1.90498e-009
0.00392157,-0.285846,-0.572789,0.00392157,1.99228e-009
-0.0117647,0.126801,0.662428,-0.0117647,2.06383e-009
-0.0196078,0.0478392,-0.462754,-0.0196078,2.12905e-009
-0.0352941,0.121902,0.174319,-0.0352941,2.18827e-009
-0.0431373,-0.213125,-0.100219,-0.0431373,2.21925e-009
-0.0509804,0.357363,0.115588,-0.0509804,2.27924e-009
-0.0666667,-0.0779675,-0.179881,-0.0666667,2.32122e-009
-0.0745098,0.0191636,-0.0422294,-0.0745098,2.32638e-009
-0.0823529,0.12443,0.135868,-0.0823529,2.38569e-009
-0.0980392,0.0129103,-0.256675,-0.0980392,2.38419e-009
-0.105882,0.102838,0.245449,-0.105882,2.34788e-009
-0.113725,0.244399,-0.250702,-0.113725,2.34217e-009
-0.121569,-0.0455583,-0.156393,-0.121569,2.3208e-009
-0.129412,0.0058768,0.186899,-0.129412,2.31076e-009
-0.137255,0.491293,-0.211623,-0.137255,2.26578e-009
-0.145098,-0.15859,-0.248861,-0.145098,2.24497e-009
-0.152941,0.242464,-0.039292,-0.152941,2.18789e-009
-0.160784,0.0812418,0.0316384,-0.160784,2.0856e-009
-0.160784,0.981909,-0.458471,-0.160784,2.00798e-009
-0.168627,-0.236423,-1.2188,-0.168627,1.95873e-009
-0.168627,-0.432086,-0.891376,-0.168627,1.86213e-009
-0.176471,-1.51971,-0.195848,-0.176471,1.77474e-009
-0.176471,-0.379395,0.772121,-0.176471,1.66185e-009
-0.176471,0.149208,0.514781,-0.176471,1.59301e-009
-0.184314,0.2283,-0.467541,-0.184314,1.47525e-009
